transaction_id,customer_id,product_id,amount,payment_method,coupon,device_id,ip_address,shipping_address,timestamp,payment_status
TXN_0389,CUST_095,PROD_003,499,UPI,SAVE50,DEV_054,192.168.1.63,ADDR_008,2026-08-02T13:05:59.895104,success
TXN_0390,CUST_012,PROD_001,799,NETBANKING,CLEAR500,DEV_090,192.168.1.115,ADDR_048,2026-08-16T22:20:59.895104,success
TXN_0391,CUST_075,PROD_001,1999,UPI,CLEAR500,DEV_010,192.168.1.76,ADDR_073,2026-07-29T21:36:59.895104,failed
TXN_0392,CUST_085,PROD_002,799,CARD,SAVE100,DEV_109,192.168.1.41,ADDR_119,2026-08-13T22:47:59.895104,success
TXN_0393,CUST_041,PROD_004,999,UPI,NONE,DEV_026,192.168.1.18,ADDR_100,2026-08-22T16:14:59.895104,success
TXN_0394,CUST_020,PROD_001,799,CARD,CLEAR500,DEV_041,192.168.1.53,ADDR_016,2026-08-20T10:57:59.895104,success
TXN_0395,CUST_099,PROD_002,1499,CARD,CLEAR500,DEV_034,192.168.1.110,ADDR_016,2026-07-31T04:20:59.895104,success
TXN_0396,CUST_088,PROD_003,2499,NETBANKING,NONE,DEV_028,192.168.1.107,ADDR_110,2026-08-10T23:37:59.895104,success
TXN_0397,CUST_012,PROD_002,999,CARD,NONE,DEV_087,192.168.1.39,ADDR_034,2026-08-03T23:29:59.895104,success
TXN_0398,CUST_052,PROD_004,1999,NETBANKING,SAVE50,DEV_013,192.168.1.60,ADDR_014,2026-08-02T10:16:59.895104,success
TXN_0399,CUST_002,PROD_001,799,UPI,SAVE50,DEV_106,192.168.1.52,ADDR_048,2026-08-24T18:02:59.895104,success
TXN_0400,CUST_075,PROD_005,999,UPI,NONE,DEV_009,192.168.1.26,ADDR_116,2026-08-25T11:10:59.895104,failed
TXN_0401,CUST_017,PROD_001,999,UPI,NONE,DEV_060,192.168.1.7,ADDR_022,2026-08-22T04:25:59.895104,failed
TXN_0402,CUST_093,PROD_004,1499,UPI,CLEAR500,DEV_088,192.168.1.55,ADDR_023,2026-08-12T04:11:59.895104,success
TXN_0403,CUST_024,PROD_003,999,CARD,SAVE50,DEV_005,192.168.1.79,ADDR_080,2026-08-24T03:29:59.895104,success
TXN_0404,CUST_083,PROD_003,1499,CARD,CLEAR500,DEV_008,192.168.1.12,ADDR_036,2026-08-13T11:56:59.895104,success
TXN_0405,CUST_054,PROD_002,2499,NETBANKING,SAVE50,DEV_081,192.168.1.103,ADDR_070,2026-07-27T22:54:59.895104,failed
TXN_0406,CUST_092,PROD_003,1499,NETBANKING,CLEAR500,DEV_045,192.168.1.117,ADDR_073,2026-08-18T22:19:59.895104,success
TXN_0407,CUST_050,PROD_003,799,UPI,SAVE100,DEV_077,192.168.1.29,ADDR_004,2026-08-08T20:26:59.895104,success
TXN_0408,CUST_061,PROD_005,999,NETBANKING,SAVE50,DEV_021,192.168.1.13,ADDR_032,2026-08-25T23:03:59.895104,success
TXN_0409,CUST_035,PROD_005,2499,UPI,SAVE50,DEV_074,192.168.1.109,ADDR_103,2026-08-13T17:50:59.895104,success
TXN_0410,CUST_023,PROD_002,799,NETBANKING,SAVE100,DEV_104,192.168.1.95,ADDR_090,2026-08-12T09:28:59.895104,success
TXN_0411,CUST_091,PROD_003,1999,NETBANKING,SAVE50,DEV_073,192.168.1.25,ADDR_108,2026-08-18T11:13:59.895104,success
TXN_0412,CUST_023,PROD_004,499,UPI,NONE,DEV_030,192.168.1.78,ADDR_029,2026-07-27T23:21:59.895104,failed
TXN_0413,CUST_001,PROD_003,1999,UPI,SAVE50,DEV_044,192.168.1.92,ADDR_023,2026-08-10T19:01:59.895104,success
TXN_0414,CUST_003,PROD_002,1999,NETBANKING,SAVE50,DEV_100,192.168.1.15,ADDR_109,2026-08-20T00:26:59.895104,success
TXN_0415,CUST_010,PROD_003,2499,NETBANKING,CLEAR500,DEV_076,192.168.1.13,ADDR_044,2026-08-09T19:11:59.895104,success
TXN_0416,CUST_018,PROD_002,2499,CARD,CLEAR500,DEV_084,192.168.1.41,ADDR_023,2026-08-21T15:24:59.895104,success
TXN_0417,CUST_029,PROD_005,799,CARD,SAVE100,DEV_094,192.168.1.89,ADDR_038,2026-08-01T20:40:59.895104,success
TXN_0418,CUST_094,PROD_001,2499,NETBANKING,CLEAR500,DEV_109,192.168.1.99,ADDR_073,2026-07-28T12:57:59.895104,success
TXN_0419,CUST_078,PROD_003,1999,UPI,NONE,DEV_120,192.168.1.64,ADDR_019,2026-08-11T03:18:59.895104,success
TXN_0420,CUST_031,PROD_003,999,UPI,NONE,DEV_106,192.168.1.91,ADDR_086,2026-08-25T03:39:59.895104,success
TXN_0421,CUST_058,PROD_001,999,UPI,SAVE50,DEV_089,192.168.1.9,ADDR_045,2026-08-07T17:55:59.895104,success
TXN_0422,CUST_093,PROD_001,499,CARD,CLEAR500,DEV_094,192.168.1.54,ADDR_022,2026-08-14T21:48:59.895104,failed
TXN_0423,CUST_049,PROD_003,1999,CARD,NONE,DEV_107,192.168.1.62,ADDR_101,2026-08-22T08:58:59.895104,success
TXN_0424,CUST_021,PROD_004,499,UPI,SAVE100,DEV_003,192.168.1.41,ADDR_034,2026-07-31T19:58:59.895104,success
TXN_0425,CUST_044,PROD_002,1499,UPI,NONE,DEV_071,192.168.1.115,ADDR_012,2026-08-11T10:42:59.895104,failed
TXN_0426,CUST_091,PROD_001,1499,NETBANKING,SAVE50,DEV_078,192.168.1.114,ADDR_056,2026-08-03T05:10:59.895104,success
TXN_0427,CUST_013,PROD_003,799,UPI,CLEAR500,DEV_090,192.168.1.71,ADDR_093,2026-08-20T15:32:59.895104,success
TXN_0428,CUST_085,PROD_003,999,UPI,NONE,DEV_007,192.168.1.51,ADDR_074,2026-08-21T01:57:59.895104,failed
TXN_0429,CUST_020,PROD_001,999,UPI,CLEAR500,DEV_012,192.168.1.38,ADDR_106,2026-08-24T12:20:59.895104,failed
TXN_0430,CUST_026,PROD_001,499,UPI,SAVE50,DEV_082,192.168.1.38,ADDR_011,2026-08-17T14:50:59.895104,success
TXN_0431,CUST_040,PROD_004,1499,CARD,SAVE100,DEV_012,192.168.1.83,ADDR_070,2026-08-13T16:51:59.895104,success
TXN_0432,CUST_048,PROD_004,999,UPI,CLEAR500,DEV_006,192.168.1.34,ADDR_057,2026-08-17T05:33:59.895104,success
TXN_0433,CUST_029,PROD_003,1999,UPI,SAVE50,DEV_097,192.168.1.90,ADDR_086,2026-07-31T11:12:59.895104,success
TXN_0434,CUST_086,PROD_003,1999,CARD,SAVE50,DEV_071,192.168.1.8,ADDR_108,2026-08-13T16:24:59.895104,failed
TXN_0435,CUST_069,PROD_004,1999,UPI,CLEAR500,DEV_039,192.168.1.11,ADDR_051,2026-07-28T15:30:59.895104,success
TXN_0436,CUST_016,PROD_004,799,UPI,SAVE50,DEV_104,192.168.1.25,ADDR_017,2026-07-29T00:11:59.895104,failed
TXN_0437,CUST_011,PROD_004,799,NETBANKING,SAVE50,DEV_107,192.168.1.77,ADDR_034,2026-08-10T14:50:59.895104,success
TXN_0438,CUST_012,PROD_004,1999,CARD,SAVE100,DEV_110,192.168.1.36,ADDR_067,2026-08-16T22:00:59.895104,success
TXN_0439,CUST_090,PROD_005,1999,NETBANKING,CLEAR500,DEV_015,192.168.1.54,ADDR_020,2026-08-02T19:27:59.895104,success
TXN_0440,CUST_014,PROD_005,499,CARD,SAVE100,DEV_113,192.168.1.53,ADDR_034,2026-08-13T11:58:59.895104,failed
TXN_0441,CUST_074,PROD_005,1499,UPI,SAVE50,DEV_036,192.168.1.52,ADDR_019,2026-08-24T04:52:59.895104,failed
TXN_0442,CUST_005,PROD_004,999,NETBANKING,SAVE50,DEV_007,192.168.1.96,ADDR_061,2026-08-08T06:56:59.895104,success
TXN_0443,CUST_003,PROD_003,999,CARD,SAVE100,DEV_108,192.168.1.63,ADDR_110,2026-07-31T12:51:59.895104,success
TXN_0444,CUST_018,PROD_003,2499,CARD,SAVE100,DEV_035,192.168.1.94,ADDR_054,2026-08-23T14:22:59.895104,success
TXN_0445,CUST_025,PROD_004,799,CARD,CLEAR500,DEV_098,192.168.1.67,ADDR_112,2026-08-13T01:59:59.895104,success
TXN_0446,CUST_066,PROD_002,499,CARD,CLEAR500,DEV_018,192.168.1.100,ADDR_109,2026-08-19T22:14:59.895104,success
TXN_0447,CUST_023,PROD_002,799,UPI,SAVE50,DEV_005,192.168.1.59,ADDR_007,2026-08-12T11:12:59.895104,success
TXN_0448,CUST_036,PROD_003,1499,NETBANKING,CLEAR500,DEV_082,192.168.1.119,ADDR_016,2026-07-28T10:57:59.895104,success
TXN_0449,CUST_048,PROD_004,1999,CARD,SAVE50,DEV_112,192.168.1.61,ADDR_076,2026-08-21T03:47:59.895104,success
TXN_0450,CUST_045,PROD_002,999,NETBANKING,NONE,DEV_037,192.168.1.4,ADDR_050,2026-07-29T07:48:59.895104,success
TXN_0451,CUST_074,PROD_002,799,NETBANKING,SAVE50,DEV_087,192.168.1.27,ADDR_035,2026-08-25T17:17:59.895104,failed
TXN_0452,CUST_066,PROD_001,2499,UPI,CLEAR500,DEV_117,192.168.1.17,ADDR_083,2026-08-03T22:45:59.895104,success
TXN_0453,CUST_029,PROD_003,1999,CARD,SAVE100,DEV_055,192.168.1.115,ADDR_049,2026-08-11T22:28:59.895104,failed
TXN_0454,CUST_033,PROD_002,1499,CARD,CLEAR500,DEV_075,192.168.1.14,ADDR_001,2026-08-19T08:17:59.895104,success
TXN_0455,CUST_072,PROD_005,1999,CARD,SAVE100,DEV_088,192.168.1.14,ADDR_062,2026-07-29T23:18:59.895104,success
TXN_0456,CUST_036,PROD_003,999,CARD,SAVE100,DEV_025,192.168.1.20,ADDR_067,2026-08-07T00:03:59.895104,success
TXN_0457,CUST_077,PROD_004,2499,CARD,SAVE50,DEV_093,192.168.1.4,ADDR_084,2026-08-18T16:50:59.895104,success
TXN_0458,CUST_034,PROD_004,1499,CARD,NONE,DEV_075,192.168.1.91,ADDR_074,2026-08-04T17:01:59.895104,success
TXN_0459,CUST_093,PROD_002,2499,NETBANKING,CLEAR500,DEV_117,192.168.1.86,ADDR_046,2026-08-19T03:42:59.895104,success
TXN_0460,CUST_022,PROD_005,799,CARD,NONE,DEV_061,192.168.1.17,ADDR_095,2026-08-07T20:06:59.895104,success
TXN_0461,CUST_088,PROD_003,2499,UPI,SAVE50,DEV_046,192.168.1.29,ADDR_096,2026-08-10T01:00:59.895104,failed
TXN_0462,CUST_043,PROD_003,999,NETBANKING,SAVE100,DEV_060,192.168.1.109,ADDR_016,2026-08-17T11:32:59.895104,success
TXN_0463,CUST_082,PROD_005,1999,NETBANKING,NONE,DEV_061,192.168.1.114,ADDR_025,2026-08-18T20:14:59.895104,success
TXN_0464,CUST_088,PROD_004,1999,CARD,CLEAR500,DEV_007,192.168.1.112,ADDR_110,2026-08-02T22:16:59.895104,success
TXN_0465,CUST_026,PROD_003,1499,NETBANKING,CLEAR500,DEV_019,192.168.1.41,ADDR_111,2026-08-04T06:34:59.895104,success
TXN_0466,CUST_063,PROD_003,2499,UPI,SAVE100,DEV_082,192.168.1.8,ADDR_001,2026-08-16T15:20:59.895104,success
TXN_0467,CUST_027,PROD_002,1999,UPI,CLEAR500,DEV_101,192.168.1.98,ADDR_100,2026-07-31T01:44:59.895104,success
TXN_0468,CUST_079,PROD_004,2499,CARD,CLEAR500,DEV_055,192.168.1.62,ADDR_050,2026-07-27T06:40:59.895104,success
TXN_0469,CUST_069,PROD_002,2499,CARD,NONE,DEV_115,192.168.1.42,ADDR_097,2026-08-20T05:36:59.895104,success
TXN_0470,CUST_003,PROD_001,2499,NETBANKING,SAVE50,DEV_029,192.168.1.89,ADDR_113,2026-08-11T17:42:59.895104,success
TXN_0471,CUST_017,PROD_001,1499,NETBANKING,SAVE100,DEV_022,192.168.1.9,ADDR_106,2026-07-29T03:31:59.895104,success
TXN_0472,CUST_038,PROD_004,2499,NETBANKING,SAVE100,DEV_056,192.168.1.114,ADDR_088,2026-08-02T03:43:59.895104,success
TXN_0473,CUST_063,PROD_003,799,UPI,CLEAR500,DEV_003,192.168.1.30,ADDR_029,2026-08-02T00:53:59.895104,success
TXN_0474,CUST_094,PROD_001,1999,NETBANKING,SAVE50,DEV_016,192.168.1.47,ADDR_092,2026-08-25T16:08:59.895104,success
TXN_0475,CUST_049,PROD_003,1999,NETBANKING,NONE,DEV_077,192.168.1.7,ADDR_085,2026-07-31T23:40:59.895104,success
TXN_0476,CUST_007,PROD_001,1499,CARD,CLEAR500,DEV_016,192.168.1.71,ADDR_033,2026-08-17T15:45:59.895104,success
TXN_0477,CUST_027,PROD_001,999,CARD,NONE,DEV_085,192.168.1.67,ADDR_035,2026-08-24T09:50:59.895104,success
TXN_0478,CUST_054,PROD_001,1999,NETBANKING,NONE,DEV_037,192.168.1.15,ADDR_101,2026-07-31T21:39:59.895104,failed
TXN_0479,CUST_026,PROD_005,799,CARD,SAVE50,DEV_046,192.168.1.91,ADDR_053,2026-08-09T12:11:59.895104,success
TXN_0480,CUST_006,PROD_005,1499,UPI,CLEAR500,DEV_043,192.168.1.31,ADDR_001,2026-07-27T15:30:59.895104,success
TXN_0481,CUST_015,PROD_005,2499,CARD,SAVE50,DEV_012,192.168.1.100,ADDR_066,2026-07-30T11:33:59.895104,success
TXN_0482,CUST_033,PROD_002,1499,CARD,SAVE100,DEV_060,192.168.1.7,ADDR_013,2026-08-04T00:24:59.895104,success
TXN_0483,CUST_038,PROD_003,2499,CARD,CLEAR500,DEV_095,192.168.1.15,ADDR_013,2026-07-29T03:42:59.895104,success
TXN_0484,CUST_018,PROD_002,999,CARD,CLEAR500,DEV_080,192.168.1.35,ADDR_113,2026-07-31T07:06:59.895104,success
TXN_0485,CUST_044,PROD_002,499,CARD,CLEAR500,DEV_059,192.168.1.35,ADDR_107,2026-08-13T14:53:59.895104,failed
TXN_0486,CUST_054,PROD_002,499,UPI,NONE,DEV_109,192.168.1.21,ADDR_014,2026-08-14T23:59:59.895104,failed
TXN_0487,CUST_073,PROD_004,799,NETBANKING,CLEAR500,DEV_100,192.168.1.46,ADDR_079,2026-07-28T09:03:59.895104,success
TXN_0488,CUST_062,PROD_004,499,CARD,CLEAR500,DEV_006,192.168.1.9,ADDR_034,2026-08-25T20:59:59.895104,success
TXN_0489,CUST_002,PROD_005,2499,NETBANKING,SAVE50,DEV_086,192.168.1.112,ADDR_044,2026-08-19T16:34:59.895104,success
TXN_0490,CUST_056,PROD_002,1499,CARD,CLEAR500,DEV_020,192.168.1.108,ADDR_106,2026-08-21T11:26:59.895104,success
TXN_0491,CUST_002,PROD_002,1999,CARD,CLEAR500,DEV_112,192.168.1.22,ADDR_010,2026-08-18T10:35:59.895104,success
TXN_0492,CUST_031,PROD_003,999,UPI,SAVE50,DEV_071,192.168.1.83,ADDR_049,2026-08-14T10:04:59.895104,success
TXN_0493,CUST_011,PROD_004,1499,NETBANKING,CLEAR500,DEV_012,192.168.1.110,ADDR_064,2026-08-16T09:54:59.895104,success
TXN_0494,CUST_016,PROD_004,2499,NETBANKING,NONE,DEV_014,192.168.1.52,ADDR_053,2026-07-28T16:43:59.895104,success
TXN_0495,CUST_012,PROD_005,1999,NETBANKING,SAVE100,DEV_114,192.168.1.66,ADDR_072,2026-08-05T11:31:59.895104,failed
TXN_0496,CUST_044,PROD_003,499,UPI,CLEAR500,DEV_043,192.168.1.72,ADDR_099,2026-08-24T06:31:59.895104,failed
TXN_0497,CUST_092,PROD_003,2499,CARD,NONE,DEV_013,192.168.1.98,ADDR_085,2026-08-06T03:47:59.895104,success
TXN_0498,CUST_044,PROD_003,2499,CARD,SAVE100,DEV_090,192.168.1.14,ADDR_006,2026-08-03T12:53:59.895104,failed
TXN_0499,CUST_018,PROD_004,499,CARD,SAVE50,DEV_025,192.168.1.16,ADDR_120,2026-08-13T22:43:59.895104,success
TXN_0500,CUST_059,PROD_002,2499,CARD,NONE,DEV_097,192.168.1.54,ADDR_006,2026-08-24T21:15:59.895104,success
FRAUD_001,FRAUD_CUST_01,PROD_001,4999,UPI,CLEAR500,SHARED_DEVICE_01,10.10.10.50,ADDR_FRAUD_01,2026-08-26T22:30:48.505192,success
FRAUD_002,FRAUD_CUST_02,PROD_001,4999,UPI,CLEAR500,SHARED_DEVICE_01,10.10.10.50,ADDR_FRAUD_02,2026-08-26T22:31:48.505192,success
FRAUD_003,FRAUD_CUST_03,PROD_001,4999,UPI,CLEAR500,SHARED_DEVICE_01,10.10.10.50,ADDR_FRAUD_03,2026-08-26T22:32:48.505192,success
